"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mex3b",1.88368544979563,1.47179026186926,0.963393402229788,1.52771469937699,0.126583388883922,NA
"Mexis",0.114970382373552,-0.582745158412028,3.15959833143575,-0.184436468589735,0.853671062718524,NA
"Mfap1a",1.35329140217112,1.61185936871562,1.05533744186529,1.52734026556158,0.126676421822597,NA
"Mfap1b",0.286257965428814,-1.177155657169,2.46552309251261,-0.477446615991481,0.633044126293347,NA
"Mfap2",0.347491621796817,0.0546191615101682,1.8219599991062,0.0299782440541849,0.976084404101034,NA
"Mfap4",0.107436000261656,-0.582745293148125,3.1595983338173,-0.184436511094142,0.853671029376853,NA
"Mfap5",0.0417253837970119,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mfn1",1.95496188505517,-0.145976114994601,0.781096615109853,-0.186886119041843,0.851749922853274,NA
"Mfng",0.249846319819205,0.623542668441034,2.3721437527989,0.262860405363425,0.792658175308401,NA
"Mfrp",1.32231122970228,-3.34053521210073,1.21703485956335,-2.74481473217559,0.00605450673563252,NA
"Mfsd1",0.689693343503211,1.0092904959333,1.36256151956622,0.740730221307449,0.458857031421383,NA
"Mfsd10",1.07660742138485,0.490203303191916,1.08823995239378,0.450455161211117,0.652382278418074,NA
"Mfsd11",0.913759397325565,1.38761342930642,1.19748443187988,1.15877366950655,0.246548452879954,NA
"Mfsd13a",1.55044687556306,0.160670406878105,0.949762038037992,0.16916911862472,0.865663619437141,NA
"Mfsd14a",1.42641794737986,1.10434076569734,1.00275248838753,1.10130942429589,0.270762010871743,NA
"Mfsd2a",0.365359095404795,-0.517972126270799,1.96985016167303,-0.262950013330392,0.792589107185528,NA
"Mfsd2b",0.71473286130396,-2.00774020141349,1.41413368701,-1.41976690029822,0.155675554195519,NA
"Mfsd3",0.235796896146545,0.51042277195939,2.80793054801859,0.181778987489405,0.855756175326292,NA
"Mfsd4b1",0.0484902188673162,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mfsd4b4",0.139370685774623,-1.74757427131663,3.16074699792792,-0.552899131902136,0.580332481912389,NA
"Mfsd5",1.97246306675766,1.51258977803525,0.987350222480536,1.5319688430668,0.125530123498416,NA
"Mfsd8",1.81189980520303,-0.378115288893911,0.855203437351008,-0.442134903088232,0.658391588748621,NA
"Mfsd9",0.355858475964604,-3.00996490645226,2.64017363703996,-1.14006323835083,0.254259955993044,NA
"Mgam",0.0417253837970119,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mgat2",1.74751501600542,-1.37094569829729,0.903792198877035,-1.51688153538025,0.129296596289605,NA
