"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm35021",1.578343482709,1.2522130530138,1.1548884321012,1.08427188134141,0.278244268801548,0.492316951050825
"Mocs1",3.66234750839671,-0.908535284389041,0.838253535387902,-1.08384306899298,0.2784343854363,0.492589835023617
"Pradc1",4.06405789140603,0.762328553507018,0.70346170448657,1.08368166830547,0.278505966332619,0.492652969186132
"Eny2",13.7905291091929,0.444603882159362,0.410380987059331,1.08339298402994,0.278634028483275,0.492815984656307
"Bcl7b",25.8461301569309,-0.301969780907199,0.27888865376658,-1.08276108342484,0.278914483356178,0.493184911628903
"Igfbp3",0.848721707580695,-1.87610449178539,1.73269230482136,-1.08276840992771,0.278911230552802,0.493184911628903
"Timm29",29.6147061502638,0.290431732953778,0.268328132478613,1.08237526296997,0.2790858154671,0.493424296958128
"BC051226",1.02497609475879,-1.41722752572036,1.31002349228411,-1.08183367250104,0.279326441436412,0.493696011243819
"Krt222",6.46461520641754,-0.553064675503815,0.511251232249047,-1.08178648894561,0.279347411535118,0.493696011243819
"Tmem132b",5.29496416700562,0.61855526876823,0.571748942856059,1.08186517263742,0.279312442218901,0.493696011243819
"Farsa",18.8391859179336,0.446220719819562,0.412605734909,1.0814699895482,0.27948810312118,0.493881062873465
"Pip5k1b",6.66636427400962,0.54130886986533,0.500597052959646,1.08132652133085,0.279551894055364,0.493901184428234
"Smoc1",5.06209406254628,0.651640336327107,0.602655018314113,1.08128251906045,0.279571460970707,0.493901184428234
"4930451G09Rik",5.9243870332759,-0.719270741142917,0.665345789339223,-1.08104800942266,0.279675758343193,0.494007717649697
"Gm19178",0.909977037916822,1.61109903691988,1.49070311826904,1.08076451788109,0.279801875559103,0.494007717649697
"Mrps28",1.93033014494025,1.12388989422162,1.03987403136997,1.08079426961067,0.279788638057052,0.494007717649697
"Pid1",9.39964403574312,-0.511687891022412,0.473377601562922,-1.080929662352,0.279728402844785,0.494007717649697
"Thoc2l",8.65680755697855,0.499523910650648,0.462204429639771,1.08074236986427,0.279811730201001,0.494007717649697
"Naa38",1.20767912391987,1.34226373112616,1.24242213497435,1.08036044540841,0.279981702555905,0.494244227341452
"Amn1",5.86684595439307,0.663932306784578,0.614601318856625,1.0802650212657,0.280024181242624,0.494255643975697
"Ap5m1",20.5494953042228,0.362991944951552,0.336209679618392,1.07965941183954,0.280293874363247,0.494352363576731
"Csgalnact1",1.39886011167987,-1.39954473656982,1.29628682438861,-1.0796566857261,0.28029508876897,0.494352363576731
"Ghr",2.28908696136855,-1.04253276774355,0.965463957788673,-1.07982567275883,0.280219816625705,0.494352363576731
"Mettl8",2.04460347589635,-1.16749203031843,1.08101509811742,-1.07999604478384,0.280143941466731,0.494352363576731
"Rpusd2",4.09053332195528,0.781307206834395,0.723561460413387,1.07980765916971,0.280227839791291,0.494352363576731
"Usp38",16.4190430584527,0.373653460065026,0.345999182715893,1.07992584587068,0.280175202852503,0.494352363576731
"Tnfsf13",2.4583600174747,1.62089566263284,1.50156012890581,1.07947436231807,0.28037631675673,0.494403936222953
"Trmt61a",1.61145554291367,-1.30293493461421,1.20705902502582,-1.07942934653617,0.280396374466992,0.494403936222953
"Gm42597",0.98083308804075,3.91890017226041,3.63194359714677,1.07900909456278,0.280583673426384,0.49467063812166
"Jdp2",6.3984658769877,-0.579529453801467,0.537286435288911,-1.07862290156244,0.280755867799481,0.494910645459527
"Tmem243",8.37488340875734,0.595055940419794,0.55178630959981,1.07841736930981,0.280847539046491,0.494950285881948
"Tmem60",4.04825626093597,-0.866569754600385,0.803561845029958,-1.07841077816242,0.280850479158369,0.494950285881948
"Anks3",8.05281329029573,0.559855997314325,0.519476653769016,1.07773081475816,0.281153902594475,0.495421403660183
"Gm42490",0.778785705544597,1.619701251811,1.5034458531067,1.07732596319586,0.281334667156276,0.495676290978163
"Cage1",0.82024524201283,-1.52193802820117,1.41474356402218,-1.07576953654712,0.282030339652038,0.496710690584399
"Larp7",1.63378239735234,-1.30522736513678,1.21323010162496,-1.07582837203644,0.282004020886984,0.496710690584399
"Spast",21.9071057093028,-0.338185162784033,0.314323349099606,-1.07591486204502,0.281965334503938,0.496710690584399
