"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Trpc1",42.8721620466543,-1.3982223170472,0.225533429971887,-6.19962334285207,5.65984469475434e-10,8.73806169128271e-09
"Zfp827",37.9319241837838,1.82797593801072,0.294919747082918,6.19821478924834,5.71071743588876e-10,8.80669627051384e-09
"Lsm14a",60.2681364447174,-1.26492823192586,0.204167095275767,-6.1955538438617,5.80804326996144e-10,8.9467333198901e-09
"Dnmt3a",285.537393210162,-0.57083537124673,0.0922388908463089,-6.18866256965159,6.06768103504425e-10,9.33620204102941e-09
"Gaa",99.221706451553,1.08127441941447,0.174729798241925,6.188265712511,6.08297314030044e-10,9.34925043120085e-09
"Mob3b",9.73911789876867,3.47935712657071,0.56237656347301,6.18688144663001,6.13660799345856e-10,9.42113475505803e-09
"Itgav",31.1894869289039,1.71966045313847,0.278250506943303,6.1802599105017,6.39961530189042e-10,9.81393519759173e-09
"Camk4",18.7323607431545,2.69607477536629,0.436605683552913,6.17507942962804,6.61302157674561e-10,1.01298795916109e-08
"Gbf1",136.102505356086,-0.878925125677233,0.142422823784945,-6.17123788392502,6.77573870864975e-10,1.03675600642383e-08
"Cacna2d2",88.8699489361017,1.29243828230077,0.209459824545293,6.17033975420571,6.81434065625198e-10,1.04150139762871e-08
"Kcnc3",100.686439727047,1.02465244776852,0.166177114549957,6.16602623377773,7.00274717267188e-10,1.06910684032171e-08
"Cbx4",30.4762920585809,1.71989167721664,0.279014830843221,6.16415862919862,7.08588827956497e-10,1.08059796263366e-08
"Zfp444",82.6447792756157,-1.01787792885959,0.165180313402606,-6.16222301491001,7.1730730386353e-10,1.09267955000299e-08
"Ahcyl1",109.153623815074,-0.886390905575776,0.143890323941813,-6.16018423819949,7.2660359760121e-10,1.10561356730339e-08
"Edil3",63.5912606813697,1.32928720723696,0.215987212532649,6.15447179325959,7.53281287817809e-10,1.14493750557026e-08
"Appl2",19.8390138195948,1.91047007674122,0.310852681796557,6.14590186483116,7.95104334178899e-10,1.2071689144475e-08
"Epha5",39.5930633411502,2.11327180225444,0.343893260513863,6.14513875350938,7.98936438498385e-10,1.21164669816468e-08
"St8sia2",15.1920289867581,3.09841642258556,0.504434340967943,6.14235822374841,8.13052384024278e-10,1.23169359500367e-08
"Nedd4l",68.5270804132026,-1.17759062602422,0.191810051021638,-6.13935828572078,8.28555016220504e-10,1.25379466346487e-08
"Arhgap24",42.9063414063514,-1.40870016123345,0.229551522869865,-6.13674936076138,8.42271122191698e-10,1.2731466026521e-08
"Best3",10.209291237002,3.27455207737034,0.533668341694317,6.13593091726995,8.46619441622784e-10,1.27831153314331e-08
"Mapk10",75.6992444152611,1.58316335202005,0.258182749293652,6.1319486152787,8.68091451034292e-10,1.3092917764226e-08
"Pcdh7",75.9553028456929,1.70738211063748,0.278707083338774,6.1260807948757,9.00700817664993e-10,1.35698339434161e-08
"Sparc",260.193552325961,1.47873828405061,0.241395975694286,6.1257785255018,9.02412592641206e-10,1.3580715826755e-08
"Mmp14",10.8891433671939,3.16033430694691,0.516036450279979,6.12424627220083,9.11138784060544e-10,1.36970206037579e-08
"Pcdhgc4",25.1686312033515,2.52043569898359,0.411660701448981,6.12260458701074,9.20579505075612e-10,1.38238005548827e-08
"Gabrr3",12.6589267837297,2.72127830564127,0.444761786957666,6.11850744699946,9.44558690498426e-10,1.41683803574764e-08
"Cep120",59.9121894221557,-1.37136982035426,0.224198103340998,-6.11677708204541,9.54867903201541e-10,1.43073820648921e-08
"Epb41l3",141.984013021905,1.21717804285374,0.199493544720078,6.10134049480968,1.05182571125767e-09,1.57429747949962e-08
"Mt1",18.6735471211351,1.99958570568931,0.327848109092082,6.09912227716308,1.06652463739008e-09,1.59455889413713e-08
"Reep5",78.8571427518211,1.30753005151291,0.214452846774594,6.09705150189599,1.08042718571424e-09,1.61358684699978e-08
"Hook3",113.473636428905,-0.969513326431604,0.159045319856683,-6.09583059284762,1.08870662884529e-09,1.6241846174893e-08
"Gria2",31.0306598079394,2.02253699526149,0.332043469840649,6.09118136318756,1.12080486288166e-09,1.67025480380573e-08
"Tapt1",24.1545127167256,-2.17669494030156,0.35749840698317,-6.08868430679199,1.13842346863833e-09,1.69467051052724e-08
"Mamld1",87.5250400516326,-1.05475098199725,0.173238235497643,-6.08844219041705,1.14014607173671e-09,1.6953959734113e-08
"Pde3a",47.9499668138173,1.69925534784908,0.279349116438797,6.08290933406755,1.18021094240917e-09,1.75307307192271e-08
"4933431E20Rik",15.0580232765824,2.9516562265666,0.485408559232698,6.08076674880308,1.19609184916116e-09,1.77474168970129e-08
"Optn",30.2870911418205,-1.8032502687685,0.296617735051907,-6.07937441250078,1.20652336284027e-09,1.7882865178167e-08
"Oplah",13.3923145287439,3.22892125933802,0.531372941636495,6.07656319381593,1.22785629561688e-09,1.81794257360751e-08
"Ckb",141.251511366688,0.930669622148938,0.153174783826828,6.075867051336,1.23319551347989e-09,1.82388021794305e-08
"Plce1",27.8990285196227,2.07221187631866,0.341251320700959,6.07239225349272,1.26018650946403e-09,1.86179330919202e-08
"Nyx",8.11106861171713,3.69080934988814,0.607906609726411,6.07134268789937,1.26845180259921e-09,1.87088733312556e-08
"Pcp2",8.90921251254659,3.42800437980671,0.564627727396252,6.0712646819786,1.26906820192342e-09,1.87088733312556e-08
"Cntnap1",122.228215247655,1.31977740137103,0.217541230115521,6.06679203142405,1.30490348442379e-09,1.91959274637905e-08
"Kmt2e",168.182381179504,-0.720008790911705,0.118677094571649,-6.06695667357289,1.30356704174721e-09,1.91959274637905e-08
"Cpt1c",21.3033069510811,2.32258777110253,0.383616484674108,6.05445246461613,1.40896071694308e-09,2.07044816274559e-08
"Ndrg4",292.000012239835,1.20602494993274,0.199481925919753,6.04578557366593,1.4868373517279e-09,2.18255001630646e-08
"Itsn2",35.9934113273742,-1.55372115460057,0.2571567802456,-6.04192179228824,1.52289284562679e-09,2.23308806690466e-08
"Mvb12b",56.9625956154084,1.41171923804201,0.234163333351112,6.02878007345937,1.6520191157476e-09,2.41984657029197e-08
"Pax6",71.8089196640629,1.33250646460984,0.221340736986784,6.02015915709813,1.74245653296172e-09,2.54959657941361e-08
"Lingo1",52.1938127206267,1.66786603074157,0.277248227819313,6.01578608404503,1.7901584359418e-09,2.61660538160823e-08
"Kank1",21.3728908730681,-2.18757026381796,0.363858711391789,-6.0121420631935,1.83087763506788e-09,2.6732761214156e-08
"Ttbk1",78.9263128849403,1.37991212064486,0.229927248260653,6.00151626692171,1.95483353623913e-09,2.85123169871222e-08
"Tspan13",40.1238989324144,1.44560840506799,0.241029544413126,5.99763986853914,2.00205905366072e-09,2.91701279315216e-08
"Psat1",12.5643571665471,2.76854317130396,0.461712412904284,5.99625024999685,2.01925771505684e-09,2.93895144635792e-08
"Tril",9.51956097505435,3.3009940258249,0.550902071103093,5.99197969834311,2.07301810109934e-09,3.01400142347335e-08
"Ebpl",30.2398411918711,-1.88510662104688,0.314726704266414,-5.98966212746646,2.10277420513267e-09,3.05402920269269e-08
"Sh3bgrl",18.814253869083,2.44942246899045,0.4090194174868,5.98852368437862,2.11754306743507e-09,3.07222818187593e-08
"Dst",144.998314890386,0.985244134786285,0.164604550823208,5.98552184528894,2.15697168569321e-09,3.12612844626603e-08
"Stmn3",83.5474972542432,1.40476163034585,0.234721610098543,5.9847988847558,2.16657398229482e-09,3.13673290158189e-08
"Cp",26.1712174044809,1.91478298767445,0.320182434786226,5.98028742255297,2.22744237339228e-09,3.22145907005364e-08
"Ppargc1a",33.5154477207443,-1.7888341955122,0.29951007101734,-5.97253437734531,2.3359590115867e-09,3.3748460456871e-08
"Slc6a1",227.868779454173,0.994537314569825,0.166528523331073,5.97217398362802,2.34112661620262e-09,3.37875528994542e-08
"8030462N17Rik",57.6119283181671,-1.19171328059077,0.1997109684187,-5.96718993466754,2.41374380054513e-09,3.47686483180442e-08
"Gramd2",16.0276341800611,-3.14647355731983,0.527313385211877,-5.9669897361994,2.41670604702471e-09,3.47686483180442e-08
"Nr1d1",166.82682776023,0.976912876702864,0.163714928286821,5.96715819947316,2.41421313592581e-09,3.47686483180442e-08
"Glrb",48.2840317833636,1.91223463657771,0.320513623496624,5.96615711905256,2.42906393918151e-09,3.49098456180798e-08
"Cul7",22.0493313671432,2.08219022896242,0.349020587789932,5.96580918663642,2.43424624525016e-09,3.49477298285131e-08
"Npr2",17.5850302287295,2.55409869691862,0.428194338149715,5.96481193085182,2.44915968642593e-09,3.51250958162966e-08
"Onecut3",8.27474886825168,4.60259645107107,0.772081168228694,5.96128573065748,2.50260920167822e-09,3.58541871534797e-08
"Plxdc2",12.769321629932,3.1934805038855,0.536257232112995,5.95512808527046,2.59868223558796e-09,3.71917765207974e-08
"Ksr1",33.7970346118179,1.3616186857103,0.22879997603328,5.95113124274212,2.66295433928566e-09,3.80719253194746e-08
"Cltb",61.923812207481,1.3366762215744,0.224670477136677,5.94949651867805,2.68968562683771e-09,3.83741530440204e-08
"Kdm2a",101.431123666674,-0.918500631294367,0.154382567277409,-5.94951002235842,2.68946374562296e-09,3.83741530440204e-08
"Adcy2",36.0209489258585,1.87070362277128,0.314706994365596,5.94427088137124,2.77690072650468e-09,3.95773234385013e-08
"Klf9",100.929360818326,-0.898702274454878,0.151237292718874,-5.94233246508466,2.80994782466587e-09,4.00067778978621e-08
"Per2",14.2397516902983,2.51820611420227,0.423861862265482,5.94110095384099,2.83114186430179e-09,4.02667586399399e-08
"Slc25a25",30.5035050937747,-1.68474254507608,0.283705386054577,-5.93835234679675,2.87900775653972e-09,4.09051567893454e-08
"Cd47",74.9073417256983,1.08018199581181,0.181952516243444,5.93661477243094,2.90967249410829e-09,4.12554287000375e-08
"Prrt1",67.0827149451043,1.13147272612227,0.190591843158861,5.93662723109915,2.90945149544632e-09,4.12554287000375e-08
"Lrtm2",18.0644047970607,2.0844575944169,0.35119431321722,5.93533982746363,2.93237480146707e-09,4.15344108876527e-08
"Slc44a1",34.7860403146811,-1.74565248490603,0.294514037133335,-5.92723016497757,3.08087013627519e-09,4.35927243509041e-08
"Anp32e",82.0530786522241,-0.965979323135493,0.163005907931578,-5.92603872701941,3.10329430908444e-09,4.38647934008074e-08
"Baiap3",10.4678450383206,4.63926320615756,0.78300632649196,5.92493706525014,3.12417014982357e-09,4.41144396155643e-08
"Celf5",24.5034011035863,2.11860540683548,0.357849627305381,5.92037896696623,3.21200606645114e-09,4.5308102016487e-08
"Nectin3",17.8385372482019,2.07880043102806,0.35121098565607,5.9189504768617,3.24002499171926e-09,4.56564096625738e-08
"Chst2",45.5204635908313,1.59840957897905,0.270066770091714,5.91857183479564,3.24749162307356e-09,4.57146897709585e-08
"Bahcc1",28.8722666572799,1.74779628979492,0.295324620133261,5.91822073285409,3.25443014454234e-09,4.57654239076266e-08
"Ankrd6",11.1862647855657,3.06816436858722,0.518556026865684,5.91674613663672,3.28372924069128e-09,4.60830100495785e-08
"Pfkfb3",12.8266657182136,2.79073296665419,0.471659977333805,5.91683225367058,3.28201112312056e-09,4.60830100495785e-08
"Kbtbd11",17.966280496834,2.46161766478715,0.416475724803652,5.91059098569953,3.40882499351159e-09,4.77897068804357e-08
"Osbpl8",41.4330720097586,-1.40332932159637,0.237449914986385,-5.91000136461129,3.4210489706852e-09,4.79121399210759e-08
"Cst3",243.801522973435,-0.999940206299844,0.169246253558402,-5.90819699270207,3.4587227782076e-09,4.83903874932715e-08
"Plekha2",16.6810869581362,-2.95208288962454,0.499687942106377,-5.90785296355236,3.46595152865767e-09,4.8442143310414e-08
"Rbfox2",70.9505790272299,1.408523177875,0.238592932655359,5.90345724912803,3.55961897573961e-09,4.97006820366491e-08
"Acsl6",71.9261015435457,-1.02466289074069,0.173579255330743,-5.90314141392226,3.56644313005836e-09,4.97453576829786e-08
"Tmem170b",55.6560185814443,-1.30246754623046,0.220742203140665,-5.90040113625431,3.626188531916e-09,5.05273478178143e-08
"Vps37c",38.2577424451999,-1.51921626067313,0.257535492856802,-5.89905586923454,3.65587440715633e-09,5.08893268136112e-08
"Rims2",113.999632399791,-0.88618516035306,0.150248618578779,-5.89812517902393,3.67655016327958e-09,5.11252796261523e-08
"Setd2",95.0888762788683,-0.877977150778696,0.148885786920804,-5.89698431889752,3.70205027370557e-09,5.14277732860414e-08
"Hspa4l",152.202776481084,-0.798646601744126,0.135685240709139,-5.88602413622968,3.95596566834646e-09,5.48995235571841e-08
"Srcin1",63.3183370019896,1.33719694017743,0.227282287482683,5.88341905120662,4.01876693162061e-09,5.57147233701948e-08
"Rab30",26.4658811290705,-1.86616487962007,0.31729670810089,-5.88145049089727,4.06686600730611e-09,5.63246578711164e-08
"Prkar1a",172.135820836048,0.799631189238118,0.136190449089389,5.87141899145424,4.32080715365553e-09,5.97813288144377e-08
"Parp8",18.1400557742737,2.40151400045706,0.409229726353668,5.86837623418784,4.40083722834831e-09,6.08272819326089e-08
"Nap1l5",118.571252884568,1.30567643309278,0.222599035022136,5.86559790325662,4.47517111781036e-09,6.17924784627235e-08
"Fam13c",12.5051061096377,2.66771497062066,0.455299672009262,5.85925080694193,4.6496002028288e-09,6.41364450088697e-08
"Elmo1",73.0395599239604,1.28971314307738,0.220288470401326,5.85465567366171,4.77999293541958e-09,6.58688785528452e-08
"Peg13",107.313476785581,-0.864457945044892,0.147672420106715,-5.85388892807603,4.80209393814721e-09,6.6107060482518e-08
"Nav2",84.9441771007175,1.09059141533809,0.18639730480095,5.85089691346509,4.88929202411894e-09,6.72400130571467e-08
"Serinc1",118.8493065379,0.931033698346203,0.159232947929911,5.84699153315941,5.00542971685271e-09,6.87682911549584e-08
"Ccn4",16.1478135416336,-2.58963027459855,0.444277690751142,-5.8288550798494,5.58089417739668e-09,7.65977725847694e-08
"Cpe",285.05268994602,-0.840110409208222,0.144307443717683,-5.82167064681554,5.82622760292811e-09,7.98850887614269e-08
"Pde4d",36.3132875594447,1.8837811128247,0.32389058014445,5.8161034259921,6.02352056136113e-09,8.25078040964885e-08
"Ammecr1",22.7136573994939,-2.04784263413354,0.352493158231287,-5.80959541004725,6.26239971954182e-09,8.56943530914372e-08
"Cc2d2a",40.1100226533738,-1.42893058326733,0.246293850061492,-5.80173066810468,6.56339266791135e-09,8.97231739825202e-08
"Erich5",7.6010412206808,4.41555435793085,0.761097149664821,5.80156470153043,6.5698936140206e-09,8.97231739825202e-08
"Cbx6",176.432708409269,0.977102567642366,0.168510402363687,5.79847032549087,6.69225418811694e-09,9.13033685207804e-08
"C130073E24Rik",9.64396468041901,3.70516582770307,0.639085162563365,5.79760890214017,6.72670989401769e-09,9.16823170758618e-08
"Mgat3",26.0625667110051,2.05705557281774,0.354905275881136,5.7960692968303,6.78872214878345e-09,9.24357256865603e-08
"Mark4",59.8508797165693,1.05729466515189,0.182451413229134,5.79493820540634,6.83463418847598e-09,9.29686365082585e-08
"Mtfr1",41.1058369248565,-1.46894319003865,0.253538298226686,-5.79377238197476,6.88227202544758e-09,9.35239441081861e-08
"Lpin1",48.4272003954316,-1.37071483257989,0.236613888216737,-5.79304470633747,6.91216979975553e-09,9.38373199818443e-08
"Cacna2d1",33.1861279598442,1.80071251224635,0.310915708352067,5.79164211995138,6.97015419897905e-09,9.4530994447616e-08
"Raph1",70.8148472163081,-1.1651071755237,0.201249086448459,-5.78937870519024,7.0647251765804e-09,9.57190059709437e-08
"Ccdc6",47.8493378156283,-1.35427457571432,0.234233317005939,-5.78173332908052,7.39348431841315e-09,9.99759332711532e-08
"Ptprt",32.3034867073304,2.09655139985712,0.362613645714479,5.78177745000787,7.3915450598256e-09,9.99759332711532e-08
"Septin7",36.3284058358743,1.44906822106389,0.25065567494087,5.78111076641582,7.42090077864241e-09,1.00247896837468e-07
"St6galnac4",11.9428212348286,2.8048328336321,0.485842006967512,5.77313775550013,7.78087775473955e-09,1.05007421026352e-07
"Fam107b",27.6717755875273,-1.99075072810786,0.344842651428943,-5.77292489736602,7.79071720483734e-09,1.05036928915906e-07
"Chgb",68.6459546833087,1.17438272191315,0.203502885278795,5.77084064584276,7.88770399428428e-09,1.06240174015262e-07
"Myh14",25.6552676535694,1.94346809376584,0.336917549080625,5.76837893742591,8.00376774909434e-09,1.07697757212078e-07
"Tspan9",35.7676286179226,1.53626608558067,0.266636349282488,5.76165286434023,8.32941754489266e-09,1.1196988815245e-07
"Atp11a",105.880275457416,-0.913907009603373,0.158760644871916,-5.75650854996645,8.58714348106453e-09,1.15321471895901e-07
"Ldb2",11.4730925479598,3.0193812511045,0.524581714206915,5.75578822008565,8.62384459326087e-09,1.15701140804013e-07
"Mdga1",23.2598371016565,1.89977383628875,0.330203867923434,5.75333610788974,8.74992747150426e-09,1.17278080611715e-07
"Pdpn",10.9570059753689,2.76607957126226,0.480819327359411,5.75284605644528,8.77533896066559e-09,1.17503929009888e-07
"Zfp385b",80.9434625675771,1.08916289035414,0.189757340229851,5.73976684662029,9.48069854266575e-09,1.2682513401373e-07
"Pde1c",20.7908821618011,2.25167951434338,0.392399481704169,5.73823264129827,9.56696416148631e-09,1.27854511311003e-07
"Mpdz",46.6885405080948,-1.3458579315492,0.234753614483155,-5.73306585507663,9.86313151852943e-09,1.31684319155463e-07
"Slc26a2",24.9230582791085,-2.12132427374961,0.370368297214115,-5.72760759953287,1.01856833179746e-08,1.35858604022547e-07
"Efhd2",18.3549929694112,2.59389289829466,0.452989915275995,5.72616036433011,1.02729119100153e-08,1.36889044626175e-07
"Fem1c",32.955096213415,-1.56975202557725,0.274310799952849,-5.72253088776334,1.04948756287228e-08,1.39711123185471e-07
"Syt1",540.848651292638,-0.4338306307331,0.0758510335303894,-5.71950849633825,1.06832632741214e-08,1.42081190346237e-07
"Crb1",115.340395035455,-1.07182430645972,0.187504696452868,-5.71625312184719,1.08898489714996e-08,1.44688458019199e-07
"Lpcat1",62.5287401906585,-1.1353178643493,0.198691599398405,-5.71397013153446,1.10370379062506e-08,1.46502268146315e-07
"Gyg",12.7366121382301,2.70313137404472,0.473159811500472,5.71293526699283,1.11043928001201e-08,1.47253904523332e-07
"Mboat2",13.6366714088359,2.85093972334185,0.499719742974055,5.7050772226341,1.16290354590809e-08,1.54062269957419e-07
"Pik3r3",25.6566678855702,1.64497040894738,0.288388414757948,5.70401002525724,1.17021189822838e-08,1.54880986530226e-07
"Wdr6",154.345769264594,0.730561494658182,0.128083084331965,5.70380935522068,1.17159109770027e-08,1.54914140808634e-07
"Magi1",49.1772226801288,1.38415777124599,0.242789002217214,5.70107277761965,1.19055790101243e-08,1.57270521572624e-07
"Lrrc4",22.2286528793881,1.79052341969736,0.31409580855098,5.70056451233015,1.19411331452341e-08,1.57588511940709e-07
"Selenom",19.9816293786405,2.43574344627475,0.427321068236306,5.70003125829452,1.19785461929547e-08,1.57930400094432e-07
"Als2",32.5772135077777,-1.53590059741826,0.269482477924655,-5.69944513367465,1.20198000384895e-08,1.58322222196035e-07
"Pcsk6",15.5448990848444,3.03242986256191,0.532107920745513,5.69890006206505,1.20582882740466e-08,1.58676899867009e-07
"Tagln3",43.9747903507779,1.58029667051701,0.277332458931642,5.69820307584886,1.21076779041393e-08,1.59174213825969e-07
"Cygb",45.7830456903778,1.61412572596763,0.28332463501583,5.69708922726554,1.21870154503619e-08,1.60063911058581e-07
"Usp10",57.9547003439092,-1.21288967731044,0.212904047393149,-5.69688407600215,1.22016830122802e-08,1.60103345452721e-07
"Nacc2",61.4684404813827,1.54715461649425,0.271685894843869,5.69464460929546,1.23629164262422e-08,1.62064019054608e-07
"Camsap3",26.814557456416,1.69085003553568,0.296949488461794,5.69406616692396,1.24048974174251e-08,1.62459176578396e-07
"Slc7a14",43.4833528737876,2.03123511412714,0.356886327528635,5.6915464601657,1.25893889300035e-08,1.64718172606575e-07
"Ywhab",164.123961790821,0.800166538063736,0.140604084107983,5.69091959981201,1.26356998049184e-08,1.65166647450005e-07
"Mgat1",30.6536775457455,-1.69440835478805,0.29790900373729,-5.68767084422282,1.28783741120971e-08,1.68178577248842e-07
"Ahcyl2",33.211745788913,1.6722981257392,0.294078859116175,5.68656356585824,1.29621152303364e-08,1.69111246707574e-07
"1700025G04Rik",46.1527896956861,1.55444890738638,0.273526610323026,5.68298969358275,1.32360248412332e-08,1.72222797902249e-07
"Ajm1",23.6822777263233,2.46451333052062,0.433667128540561,5.68296088941432,1.32382551392986e-08,1.72222797902249e-07
"Tshz2",59.1940553402619,-1.51835636035827,0.267170097840995,-5.68310740097086,1.32269145870624e-08,1.72222797902249e-07
"Foxo3",111.090105900407,-0.965171893494139,0.16986815368015,-5.68188840923939,1.33215573362667e-08,1.73142400038125e-07
"Man2a2",133.833455903213,-0.832438313454969,0.146635383309615,-5.67692663712215,1.37136250631572e-08,1.78069540200409e-07
"Cyp1b1",9.09835899589559,3.44041474436242,0.606584903764419,5.67177772313731,1.41323266363959e-08,1.83260276013063e-07
"Med13",220.906612989956,-0.584951027770464,0.103135339242243,-5.67168375135259,1.41400824989314e-08,1.83260276013063e-07
"Pkd1",61.2032107077732,-1.10083568769247,0.194121797690969,-5.67085047009989,1.42090376293847e-08,1.83980227795571e-07
"Sv2b",213.179324378019,-0.851318606362162,0.15015288403614,-5.66967868667285,1.4306557187795e-08,1.85068329314314e-07
"Kdm5c",130.363489906697,-0.830565314389096,0.146512172795202,-5.66891677697031,1.43703142285142e-08,1.8571804405495e-07
"Magi3",25.984173937322,1.73278601077815,0.305737855343524,5.6675546730424,1.44849843254948e-08,1.87023903920429e-07
"Ephb1",18.9336711612996,2.46142734402636,0.434586565711247,5.66383670879924,1.48025278321867e-08,1.90944261745078e-07
"Msn",20.097196742668,2.2444053541766,0.396370570301103,5.66239151527227,1.4927775072532e-08,1.92379073117842e-07
"Tro",33.9756372440386,2.18536171920856,0.386055302834014,5.66074783370651,1.50714755295606e-08,1.94048782029286e-07
"Mta1",42.6521241526247,1.29548361269909,0.228925197905564,5.6589821677625,1.52273374557716e-08,1.95871796232864e-07
"Syngr1",197.874081242662,-0.64829964017884,0.114605733937001,-5.65678188959734,1.54237564308561e-08,1.98212600199907e-07
"Ppard",39.1965004905873,-1.46832526687916,0.259616598902205,-5.65574494499969,1.55171755898071e-08,1.99226599597851e-07
"Nphp4",24.1591567326948,-1.80964812391606,0.320348238477751,-5.64900288671867,1.61381146339744e-08,2.07005255468503e-07
"Gstm5",11.7594143659214,2.78996651067853,0.494162209914056,5.64585161452098,1.64365568208157e-08,2.10636547493647e-07
"Dixdc1",38.5952682889047,-1.36602916789712,0.242092495394785,-5.64259195919932,1.67509014144325e-08,2.144646659637e-07
"Sema4d",23.3075682758059,1.86472208014659,0.330596795937558,5.64047233082924,1.69584319648355e-08,2.16919365067444e-07
"Lrp3",32.800310639238,1.82178232479522,0.323157264861825,5.63744814950756,1.72588546227009e-08,2.20556591896247e-07
"Nckap5l",22.9749749031239,1.9236147213249,0.341668693508674,5.63005846854408,1.80148541972238e-08,2.30003603587811e-07
"Top2b",113.855426039907,-0.815379509256125,0.144834217120827,-5.62974361628856,1.80477692458131e-08,2.30209696002588e-07
"Raver2",19.5181867814141,2.02911074365288,0.360444011379713,5.62947553459363,1.80758408651276e-08,2.30353682334147e-07
"Fhod3",36.2342654813657,-1.44958230213363,0.25757932282162,-5.62771221794655,1.8261542345728e-08,2.32504330886008e-07
"Cyp2d22",9.05692538614694,3.07384581739789,0.546625669172433,5.62331041286728,1.87332338352815e-08,2.38288817784281e-07
"Dpy19l3",14.2969124758057,2.31450853543503,0.411663210249492,5.62233514632582,1.88393318381984e-08,2.39416508777105e-07
"Atad2b",48.0569169149225,-1.3171276063228,0.234322372032871,-5.62100662815941,1.89847988173033e-08,2.41041964632274e-07
"Ranbp2",120.343803601636,-0.752799492796148,0.133950670408384,-5.61997555145518,1.90984483449628e-08,2.42260816575429e-07
"Frmpd1",89.5082859424109,-1.01750182753252,0.181064179293383,-5.61956446329361,1.914394412837e-08,2.42613696363692e-07
"Pfn2",72.2514138514811,1.10728133761857,0.197167568491447,5.61594052252361,1.95495904759062e-08,2.47525949521967e-07
"Bmpr1a",48.022806147347,-1.33092434164507,0.237007885012453,-5.6155276925708,1.95963267406576e-08,2.47889017986659e-07
"Tcf7l1",9.9111234446714,3.02806432529128,0.539874190740845,5.60883327490801,2.03695134308186e-08,2.57432386591146e-07
"Tmtc1",22.0327431317929,2.17779735223,0.388649663335,5.6034973336715,2.10069349547667e-08,2.65243957915522e-07
"Macroh2a1",77.0509464271488,0.876054462539182,0.156500764393696,5.59776475171308,2.17133112271522e-08,2.73911026280021e-07
"Ncoa2",203.463875171551,-0.656201767277353,0.11724989751544,-5.59660845068918,2.18585607901642e-08,2.7549012566116e-07
"Akap1",27.1609256343462,-1.76496494969014,0.315452951400372,-5.59501802679299,2.20598847517463e-08,2.77772402034604e-07
"Spry4",12.8251069436401,2.54383110004943,0.454714771389255,5.59434454323412,2.21456791762253e-08,2.78597109710075e-07
"Lrrc4b",45.0903451156376,1.56845341498667,0.280454372912941,5.59254398031281,2.23766447275271e-08,2.81244916561638e-07
"Rgs5",67.8469971384063,1.65614850453019,0.296375590214422,5.58800575759968,2.29692030787876e-08,2.88428465010393e-07
"Cobl",35.1774940489563,1.70499223066719,0.305310412738351,5.58445490075165,2.34434341276943e-08,2.9411438153803e-07
"Gnat2",21.7309359907727,-2.25263339239102,0.403813805826977,-5.57839618132376,2.4274628383469e-08,3.04264177683207e-07
"Tiam1",31.9625889802726,1.67874007716724,0.301023128589049,5.57678104348926,2.45009938251423e-08,3.06821295848611e-07
"Kif3b",42.5912038968141,-1.32690330441516,0.238027247944796,-5.5745857496235,2.48119567753818e-08,3.10149459692273e-07
"Tmem132e",18.0580147261981,2.65152051230066,0.475638011038233,5.57466066791606,2.48012817670505e-08,3.10149459692273e-07
"Slc16a7",15.9412783784042,2.45202711036253,0.439895839993543,5.57410843075607,2.4880074094694e-08,3.10717940809532e-07
"Gria4",52.7573489319966,1.45182038727298,0.26049352448123,5.57334540336181,2.49893414844979e-08,3.11798828977031e-07
"Spry2",34.2145692638125,-1.61830186137056,0.290375959467151,-5.57312617869674,2.50208210224588e-08,3.11908054980242e-07
"Samsn1",12.2965806357728,2.3051186025966,0.413999762555647,5.56792252335353,2.57794394517771e-08,3.21073327110381e-07
"Lyar",16.2994325912148,-2.5057380771192,0.450271479475662,-5.56494957228275,2.62228231254184e-08,3.26299408337595e-07
"Cnot1",152.362091639757,-0.700839344144505,0.126007989541098,-5.56186434445033,2.66907740261387e-08,3.3182144339561e-07
"Hnrnpu",159.962077423605,-0.77644049090582,0.139873863352944,-5.55100482887664,2.84032239364656e-08,3.52791175138453e-07
"Adgrb2",47.931267772271,1.4571343557379,0.262549888327082,5.54993325277144,2.85778685595665e-08,3.54639462911438e-07
"Lca5",24.4092882450228,-1.8012548883165,0.324725874537898,-5.54700142352307,2.90610377078366e-08,3.60309613857324e-07
"Gas6",31.8057345029329,-1.8140898741232,0.327066914159574,-5.54654046492185,2.91377217592311e-08,3.6093432413849e-07
"Pter",17.4505836983045,-2.35528423093554,0.424783920863885,-5.54466427577011,2.94518711677164e-08,3.6449678248594e-07
"Lhx1",7.22439182973616,4.42653438156102,0.798403361498301,5.54423314708257,2.95245223964811e-08,3.65066729632165e-07
"Celf4",114.983328497743,0.986395267272209,0.178072596701,5.53928726567883,3.03705118260168e-08,3.75189266257498e-07
"Cyria",26.3675424391905,2.25324473674949,0.406930963399,5.53716708585816,3.07403260649966e-08,3.79416344642156e-07
"Kcnh5",42.2909646874989,1.73991591830596,0.314315100333709,5.53557852123136,3.10202720153889e-08,3.82527613127774e-07
"Ppp3ca",81.266383286179,0.937577774166242,0.169541198774858,5.53008814931937,3.20069910333288e-08,3.94341069957304e-07
"Gfod1",10.7801141109022,2.78990134989784,0.504671745034433,5.52815048068025,3.23624409751351e-08,3.98362782406932e-07
