"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Myt1",31.2481926216617,-0.432782009753094,0.312233185220534,-1.38608588144599,0.165720680960725,0.316896860616664
"Bex4",22.866177486078,0.57888696185697,0.417660540391606,1.38602263291187,0.165739992588636,0.316901929938526
"Gm10654",0.203624895787896,-2.01944400267765,1.45733294807639,-1.3857121705395,0.165834810386568,0.317051354745493
"Ctnna2",20.495488288922,0.563667088102621,0.406789781403782,1.38564711767703,0.165854683243303,0.317057480399083
"Cnot4",61.2611092520836,-0.33891196040055,0.244653001272705,-1.38527612020904,0.165968052691826,0.317242320395059
"Fgd1",6.42100788117889,1.038035244477,0.749540609029583,1.38489527047897,0.166084493417292,0.317401100099499
"Snw1",185.169730754877,0.186147813577081,0.134408910785468,1.3849365528614,0.166071868802799,0.317401100099499
"Gm2109",0.315211740716819,-1.33225259773017,0.962105596714459,-1.38472596176526,0.16613627746715,0.317468166938182
"Gpr137b-ps",2.86217255120098,-1.1268740157839,0.813975050639877,-1.38440854532095,0.166233393844669,0.317589934142171
"Otx2os1",36.0227413759362,0.454962432393709,0.328630823657134,1.38441801450852,0.166230496045051,0.317589934142171
"4833428L15Rik",0.324510541320639,-1.30976785376298,0.946520553726964,-1.3837711696864,0.166428533497573,0.31791334365766
"Uqcr11",111.433812531416,0.271349882883026,0.196097977471615,1.38374646379157,0.166436100948582,0.31791334365766
"Cyth3",37.6457657843307,0.422751956483246,0.305567158996007,1.38349931933873,0.166511815888027,0.318026031730713
"Platr25",0.0400404805881798,-4.26099148586545,3.08054511198964,-1.3831939903368,0.166605391945758,0.318172807249023
"Erp29",69.1267427267156,0.30189158472107,0.218324430613341,1.38276593175103,0.166736648250551,0.318391505508858
"Mtnr1a",0.325088489865765,-1.29596509657852,0.937289948973642,-1.38267256359426,0.166765288204723,0.318414228763504
"Gnpat",23.6303694493754,-0.439564399201708,0.317993818519833,-1.38230485500551,0.166878115905466,0.318565700786618
"Lin52",8.8558697973917,0.895700453070652,0.647974794265017,1.38230755424156,0.166877287462917,0.318565700786618
"Pard6b",10.8999451056004,-0.725423665840416,0.524860647390358,-1.3821262261655,0.166932947078429,0.318638393013426
"Rpl26",133.179484046831,0.530093525552417,0.38359801628549,1.38189850585124,0.167002866799602,0.318716450052742
"Zfp146",7.23618971577884,1.04940650744682,0.759402804413635,1.3818838979099,0.167007352803516,0.318716450052742
"9830147E19Rik",3.09599958869402,-0.991087943963083,0.717348515848095,-1.38159893283024,0.167094881843708,0.318851499553488
"Fuom",52.8322328860945,0.382856218033522,0.277125857928787,1.38152470106887,0.167117688312847,0.318863030333901
