"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nipal1",0.0976453019776114,2.32462454768241,3.16074699792792,0.73546682135785,0.462055239266418,NA
"Nipal2",2.0792591602133,-0.154620943975952,0.820390381363927,-0.188472399833467,0.850506349532895,NA
"Nipsnap1",2.25401195238743,0.247271251099394,0.750002829056131,0.329693757836329,0.741631370801184,NA
"Nipsnap3b",0.530374685034196,1.13419256043796,1.59844760696929,0.709558796605428,0.477977778329044,NA
"Nit1",1.22874970134708,-0.375680134676847,1.08801072341371,-0.345290838217222,0.729875733665629,NA
"Nit2",0.526853459317369,1.20223039219847,1.79824598345884,0.668557251486829,0.503777949597218,NA
"Nkain1",0.762341697094749,-0.108627711050282,1.28758272613799,-0.0843656169387284,0.932765743504724,NA
"Nkain2",0.274587328959244,-0.740891160614803,2.51799349731649,-0.294238710864185,0.768575502183102,NA
"Nkain3",0.665737857890772,-0.982705128787014,1.32872430197247,-0.739585425906792,0.459551587587303,NA
"Nkain4",0.0969804377346324,0.582723860747162,3.15959812046581,0.184429740280151,0.853676340600088,NA
"Nkap",0.928541707583355,-2.51424847267139,1.16202221718403,-2.1636836503559,0.0304886366413454,NA
"Nkapd1",1.44347141114078,0.28685175858758,0.899214024786851,0.319002763169286,0.749724417462558,NA
"Nkd2",0.222406382635208,-0.437042088264696,2.92756785530317,-0.149285041326373,0.881328718297592,NA
"Nkiras1",1.38032222270334,-1.60088137832051,1.05420577962916,-1.51856630769342,0.128871697262058,NA
"Nkrf",2.37131898206807,0.14150105256514,0.706209047908377,0.200367090996969,0.84119349516226,NA
"Nkx6-1",0.0589457813943397,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nle1",0.19088676785568,-0.240477915687587,3.11972513072241,-0.0770830459771633,0.938557480217556,NA
"Nln",0.724470506232034,0.344285173460423,1.39969771789461,0.245971090085285,0.805704611855007,NA
"Nlrc3",0.218576498549217,-0.410773340795965,2.6293541829806,-0.156225944551266,0.875854927019112,NA
"Nlrc4",0.0560246009792127,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nlrp2",0.0417253837970119,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nlrp4a",0.0560246009792127,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nlrp5-ps",1.54579312517257,-0.016004798312837,0.88480642841043,-0.0180884742684227,0.985568272650161,NA
"Nlrx1",0.248663850778744,1.74755761950583,3.03532178274505,0.575740479787085,0.564790609815518,NA
"Nmb",0.0834507675940237,0.611030516968597,3.16010206488309,0.193357842380703,0.846678729258255,NA
"Nmbr",0.558018597788744,2.19442111507536,1.65598040166149,1.32514920639981,0.185121668377877,NA
"Nmd3",2.33170483262148,0.648670362098514,0.700916512964836,0.925460236847147,0.354726558024182,NA
"Nme1",0.610728455127358,-1.08100330083516,1.4038665161443,-0.77001857968956,0.441288871487191,NA
"Nme4",0.36701876659194,1.17640820404225,2.12378532055851,0.553920489351945,0.579633262028074,NA
"Nme5",0.315556936283849,-0.949453061471508,1.87042211933364,-0.507614324947013,0.611723842582933,NA
"Nme6",0.229690971237564,-0.514723503601564,2.84067602368003,-0.181197538653053,0.856212526495647,NA
"Nme7",0.383238403163447,0.285822303090518,1.8855821484659,0.151583055303669,0.87951579886396,NA
"Nmi",0.200173631911427,2.32462454768241,3.16074699792792,0.73546682135785,0.462055239266418,NA
"Nmnat1",0.505912587208128,1.35125905594784,1.71459109160209,0.788094060774133,0.430641688968379,NA
"Nmnat3",0.456289005128942,-1.4893094809524,1.79332778629795,-0.830472539561129,0.40627166739908,NA
"Nmral1",0.730256510844179,0.888630820355882,1.37050533632928,0.648396468660214,0.516728553757225,NA
"Nmrk1",0.218576498549217,-0.410773340795965,2.6293541829806,-0.156225944551266,0.875854927019112,NA
"Nmrk2",0.0417253837970119,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nmur1",0.18850798065259,2.32462454768241,3.16074699792792,0.73546682135785,0.462055239266418,NA
"Nmur2",0.371890113451567,0.301684559200366,2.36094145302656,0.127781465657959,0.898321918071598,NA
"Nnt",0.0484902188673162,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Noa1",1.12505177802375,-0.256838725240118,1.08415577404269,-0.236902049861706,0.812732779691962,NA
"Nob1",0.721718941245605,-1.11885977907571,1.33870105636365,-0.835780157008989,0.403278591536553,NA
"Noc3l",0.431192182900381,-0.428151965791766,1.64473320059607,-0.260316971552954,0.794619282362329,NA
"Noc4l",1.82576249835815,0.526316809600158,0.780566708424886,0.674275246329962,0.500136338468293,NA
"Nod1",0.205081302239267,1.1598310651388,3.13804128984467,0.369603506777378,0.711677937829514,NA
"Nod2",0.0976453019776114,2.32462454768241,3.16074699792792,0.73546682135785,0.462055239266418,NA
"Nog",0.0618807323786526,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nol10",1.28523434036991,-0.908326066632523,1.06277897299239,-0.854670716786024,0.392733466241206,NA
"Nol12",0.519421295651996,-0.379395002558528,1.52165377754754,-0.249330700686723,0.803104985311118,NA
"Nol3",0.741521484270129,-0.95374978072937,1.26464937085718,-0.754161432178562,0.450752293118755,NA
"Nol7",0.403393751745088,0.190543809527104,1.84713070253235,0.103156646828443,0.917838647105357,NA
"Nol8",1.40212224459675,-1.54972204574251,1.06159491530397,-1.45980545253345,0.144343549604847,NA
"Nol9",1.57702785028054,-0.014633573688988,0.862591032827534,-0.0169646717066138,0.986464799607957,NA
"Nom1",1.8258966929772,1.1432253556104,0.906543691036029,1.26108136531608,0.20727953371368,NA
"Nop10",0.867791207443692,-0.051024744326638,1.27057525273284,-0.0401587739229852,0.967966544741101,NA
"Nop14",0.774236004896517,-0.149126772191687,1.32021267852192,-0.112956627835635,0.910064941040945,NA
"Nop16",0.593936765069578,-0.656393294323253,1.48282483572342,-0.4426640817646,0.658008726170911,NA
"Nop2",1.92170573874396,0.544442682954048,0.834645124541265,0.652304394940644,0.51420482541673,NA
"Nop56",1.43066483861781,-0.386946375947995,0.940455093418925,-0.411445882589984,0.680745615793736,NA
"Nop9",0.573788607615493,0.855748010183178,1.61905637033232,0.528547384676626,0.597119467918412,NA
"Norad",1.03946134311126,0.269769074043499,1.20264108520879,0.224313868336423,0.822513085772165,NA
"Nos1ap",2.39219149253884,-0.124204229187159,0.793535549325081,-0.156520056716801,0.875623111101955,NA
"Nos2",0.0976453019776114,2.32462454768241,3.16074699792792,0.73546682135785,0.462055239266418,NA
"Nos3",0.156591083371951,1.74755517922007,3.16074699792792,0.552893091527321,0.58033661831989,NA
"Notch3",1.00790545342836,-0.160459780750442,1.17667780900684,-0.136366794310395,0.891531322724909,NA
"Notch4",0.941131356456837,0.813694833792621,1.1023988235775,0.738112937341515,0.460445822672748,NA
"Noxo1",0.0618807323786526,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Npas2",1.86981407490732,-0.268017351963694,0.866486198368029,-0.309315200251876,0.757081769418391,NA
"Npas3",0.517577901478717,-0.782065851553934,1.49642384994701,-0.522623220407525,0.601236478278928,NA
"Npas4",0.679464934805742,-2.05613759651484,1.27245392257501,-1.61588373459836,0.106119452941819,NA
"Npat",2.51490517988618,-0.474879290159754,0.746559895534313,-0.63609000831726,0.524717757569586,NA
"Npc1l1",0.0976453019776114,2.32462454768241,3.16074699792792,0.73546682135785,0.462055239266418,NA
"Npepl1",0.832349651223215,-0.305674950309862,1.24208572773587,-0.246098110206177,0.805606285938388,NA
"Nphp1",0.473995689927489,0.792628265132106,1.6222232684775,0.488606149680005,0.625120558386326,NA
"Nphp3",1.93964745425693,1.81107014065937,0.807258523519505,2.24348221529259,0.0248657354519779,NA
"Nphs1",0.0417253837970119,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Npl",0.643127363510806,0.533615116983959,1.43924289661832,0.370760987070184,0.710815561363037,NA
"Npm1",0.475083307628362,1.8134178346439,1.88991424505672,0.959523872253516,0.337294899404338,NA
"Npm2",0.0589457813943397,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nppc",0.0484902188673162,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Npr1",0.146240203643541,0.133943812885098,3.1458381473957,0.0425781005281482,0.966037852902617,NA
"Npr3",1.3265399282297,0.24211465098409,0.990698035586654,0.24438793889474,0.806930382001232,NA
"Nprl2",1.18868946431413,-0.710513927396511,1.05705095262617,-0.672166205073923,0.50147789286129,NA
"Npsr1",0.145470656601949,0.137377077083497,3.14605646073558,0.0436664372677459,0.965170292866008,NA
"Npw",0.37701596130518,3.00687781991975,2.5364381662876,1.18547254961106,0.235830661785528,NA
"Npy",1.17885626793618,-2.01574876078743,1.12413270361237,-1.79315907660178,0.0729474915848658,NA
"Npy1r",0.0618807323786526,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Npy2r",0.0417253837970119,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nqo1",0.325293382794928,1.7475670095578,2.49454837849131,0.700554466943117,0.483581102685514,NA
"Nqo2",0.749621609122755,-0.0367903651253573,1.3768501586506,-0.0267206746458265,0.978682523036093,NA
"Nr1h2",2.58174083851051,-0.858645703513101,0.767922030627817,-1.11814177646539,0.263506446420887,NA
"Nr1h4",0.250388713031242,1.74755793183345,3.01889269617578,0.578873814908091,0.562674319775466,NA
"Nr2c1",1.83633478468731,-0.633717893169815,0.938306382630904,-0.675384826215231,0.499431303380555,NA
"Nr2c2ap",0.0560246009792127,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nr2e1",1.02945026138463,-0.440565153521386,1.17511885369519,-0.374911143784323,0.707726551028304,NA
"Nr2f1",2.37976237140954,0.0189620600121414,0.71442084098628,0.0265418628968938,0.978825143585706,NA
"Nr2f6",0.357282320080861,-1.13817382499975,1.72954742771579,-0.658076099423847,0.510489232870564,NA
"Nr4a3",0.701539087946193,1.68971154230173,1.42584862819812,1.18505675068543,0.235995009484032,NA
"Nr6a1",1.36562910880049,-0.353465189332544,0.967747526600604,-0.365245252110493,0.714928341831498,NA
"Nr6a1os",0.138705821531644,0.18322398635718,3.14839017480129,0.058196086312188,0.953592438111267,NA
"Nradd",0.0618807323786526,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nrarp",0.159630717154877,0.0371761648187948,3.13916975553,0.0118426742463688,0.990551133926286,NA
"Nras",2.31934201131459,0.487967411273976,0.737432975725618,0.66171086368063,0.508156541050641,NA
"Nrbf2",0.0417253837970119,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nrde2",1.38830291478119,-1.45925770854144,1.03967913408724,-1.40356544697087,0.160448290371476,NA
"Nrf1",2.26099393094175,-0.412719103212306,0.755339124358364,-0.546402390532726,0.584789367234428,NA
"Nrg2",0.549633955388628,-0.577344990763496,1.48402834822112,-0.389039058085076,0.697247253642724,NA
"Nrg3os",0.621988375514881,1.72043636926448,1.46697335687023,1.17277956086061,0.240884216576735,NA
"Nrg4",0.0417253837970119,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nrgn",1.46136285660881,-0.279431124294158,0.938480067074474,-0.297748598076493,0.765895048778606,NA
"Nrip2",2.25690336740525,-1.68101423593239,0.923876753624244,-1.81952217039556,0.0688318035598012,NA
"Nrip3",2.52997461692962,0.440847083965704,0.663444983274725,0.664481750679173,0.506382025250905,NA
"Nrm",1.4271706565067,1.62210175496958,0.915362703843584,1.7720863523917,0.0763802240505553,NA
"Nrn1",1.3796890973334,0.680081879594614,1.0247659849659,0.663646031944788,0.506916888079872,NA
"Nron",0.0417253837970119,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nrp1",1.66808741985511,-1.24650152378213,0.969634656071099,-1.2855373062189,0.198604588886268,NA
"Nrtn",0.222406382635208,-0.437042088264696,2.92756785530317,-0.149285041326373,0.881328718297592,NA
"Nsa2",0.0417253837970119,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nsl1",0.0560246009792127,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nsmaf",2.08848077271101,-0.245829422310129,0.802803704185299,-0.306213612404294,0.759442008710473,NA
"Nsmce1",0.387369672310388,0.330967237408791,2.05573421488323,0.160997095350476,0.872095688373271,NA
"Nsmce2",1.60459666325419,0.23192923781875,0.884522869481912,0.262208299887823,0.793160854817884,NA
"Nsmce3",2.21990693753141,0.0903171284568778,0.770558394407738,0.117209972809779,0.906693664235411,NA
"Nsmce4a",2.56253196129049,0.620292591334981,0.677389717001444,0.915710079097138,0.35981897716562,NA
"Nsrp1",0.893712778804385,1.71660812045082,1.28171605805559,1.33930452822365,0.180471555206645,NA
"Nsun2",2.45087878341655,-0.394652770292047,0.759635330001945,-0.519529246080532,0.603391723676828,NA
"Nsun3",0.490551223281838,-0.363937631847055,1.55255031529503,-0.234412777648302,0.814664539836239,NA
"Nsun4",0.768105771139232,-0.430829825941696,1.22588666018515,-0.351443440845196,0.725255697129166,NA
"Nsun5",0.38855214135085,-1.27267291852795,1.79626166077906,-0.708511987043121,0.478627370889729,NA
"Nsun6",0.0969804377346324,0.582723860747162,3.15959812046581,0.184429740280151,0.853676340600088,NA
"Nsun7",0.156591083371951,1.74755517922007,3.16074699792792,0.552893091527321,0.58033661831989,NA
"Nt5c",0.466331645657096,-0.115591830138689,1.70374881475892,-0.0678455821288687,0.945908558039115,NA
"Nt5c1a",0.221406766734917,1.15979573678219,3.15959806288605,0.367070656994517,0.71356631416593,NA
"Nt5c3",2.5139070930211,0.21427157246724,0.730196403656932,0.293443752111263,0.769182987204531,NA
"Nt5dc1",0.226419456849618,1.74755517922007,3.16074699792792,0.552893091527322,0.58033661831989,NA
"Nt5m",1.89031540893538,0.0863740356559822,0.782116925746686,0.11043621843821,0.9120634306267,NA
"Ntan1",0.485014974287999,0.83743778650592,1.71728781929762,0.487651386736345,0.625796790820432,NA
"Ntmt1",1.01644280319241,0.611426023745868,1.18511218147169,0.515922486752763,0.605908547931218,NA
"Ntn1",0.0417253837970119,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Ntn3",0.702625223533287,-1.08943342360719,1.35704902902854,-0.802795919899132,0.42209270082389,NA
"Ntn4",2.47750297843241,-0.695141619059968,0.734277154610679,-0.946701956740761,0.343790673084944,NA
"Ntpcr",0.344661353611117,-1.09459891443875,1.92340024620731,-0.569095754561304,0.569291159317271,NA
"Ntrk1",0.533150754738396,-0.193171783887283,1.7252958710465,-0.111964438754561,0.910851602992954,NA
"Ntsr1",0.43538383415655,-0.444840458887767,1.80185205534322,-0.246879569034891,0.8050014285458,NA
"Ntsr2",0.0484902188673162,1.17048292813144,3.16074699792792,0.370318449688878,0.711145228588265,NA
"Nuak2",1.49951534095693,0.323569075330872,0.891942162391079,0.362769122230372,0.716777359704473,NA
"Nubp1",0.808321867170215,1.90977775448724,1.46559678234588,1.30307174353262,0.192550269355024,NA
"Nubp2",2.63950811957325,0.461141568880622,0.676486018099335,0.681671988101472,0.495446383856198,NA
